"ChoiceNm","ID","Set","cset","altij","Amount","MobilePd","Merged","Location","Vehicle","DayOfWek","Weekend","StrtTmHr","StayDrtn","AmountA","TmTClrwy","TmTPrdEn","FndMtrEx","FndMtrNP","FndClrwV","MtrExprd","MetrNtPd","ClrwyVlt","FrePrkng","APP","PrkngFrq","PrsnlAPD","PrfMblPy","CBDPrknR","time","Volume","Load","ZoneAPD","CpctyAdj","TrnvrAdj","IndxAdjs","choice","ChcNmOvr","ChocNmPd","ChcNmUnd","ChcNmUnp","LctnElzS","LctnAlcS","LctnTrbS","VehiclCr","VehiclUt","VehiclVn","VehclHvy","VhclOthr","DyOfWkMn","DyOfWkTs","DyOfWkWd","DyOfWkTh","DyOfWkFr","DyOfWkSt","DyOfWkSn","tmErlyMr","timMrnng","timeNoon","tmAftrnn","timEvnng","timeNght","tmMdnght","AmountDiff","OthrNtPd","NtPd","Paid"
2,1563,1563,4,3,6.6,0,0,3,1,4,0,9,72.1333333333333,6.01111111111111,399.783333333333,759.783333333333,0,0,0,3,1,0,0,2.5,1,62,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.588888888888889,1,0,TRUE
1,1564,1564,4,4,4,0,0,3,1,4,0,9,15.3333333333333,1.27777777777778,393.416666666667,753.416666666667,0,0,0,0,2,0,0,0,0,0,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.72222222222222,2,0,FALSE
3,1565,1565,4,2,5,0,0,3,1,4,0,9,73.85,6.15416666666667,381.5,741.5,0,0,0,3,1,0,0,0,0,0,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.15416666666667,1,0,FALSE
1,1566,1566,4,4,6.6,0,0,3,1,4,0,9,46.3166666666667,3.85972222222222,374.216666666667,734.216666666667,0,0,0,3,1,0,0,0,0,0,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.74027777777778,1,0,FALSE
1,1567,1567,4,4,5.5,0,0,3,1,4,0,9,43.0166666666667,3.58472222222222,364.683333333333,724.683333333333,0,0,0,3,1,0,0,2.15,1,72.5,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.91527777777778,1,0,FALSE
2,1568,1568,4,3,14.7,0,0,3,1,4,0,10,184.816666666667,15.4013888888889,341.816666666667,701.816666666667,0,0,0,5,1,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.7013888888889,1,0,TRUE
1,1569,1569,4,4,4.9,0,0,3,1,4,0,10,48.7,4.05833333333333,335.55,695.55,0,0,0,5,1,0,0,2.9,1,97,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.84166666666667,1,0,FALSE
1,1570,1570,4,4,12,0,0,3,1,4,0,10,101.283333333333,8.44027777777778,309.883333333333,669.883333333333,0,0,0,1,2,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.55972222222222,2,0,FALSE
1,1571,1571,4,4,11,0,0,3,1,4,0,11,102.95,8.57916666666667,270.6,630.6,0,0,0,5,1,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.42083333333333,1,0,FALSE
3,1572,1572,4,2,3.75,0,0,3,2,4,0,11,73.3,6.10833333333333,267.683333333333,627.683333333333,0,0,0,1,2,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.35833333333333,2,0,FALSE
1,1573,1573,4,4,6.6,0,0,3,1,4,0,11,58.0333333333333,4.83611111111111,251.15,611.15,0,0,0,1,2,0,0,4.3,3,58.75,0,0.75,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.76388888888889,2,0,FALSE
2,1574,1574,4,3,11,0,0,3,1,4,0,12,125.416666666667,10.4513888888889,228.666666666667,588.666666666667,0,0,0,2,2,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5486111111111,2,0,TRUE
1,1575,1575,4,4,13,0,0,3,1,4,0,12,84.1,7.00833333333333,208.483333333333,568.483333333333,0,0,0,5,1,0,0,1.5,1,30,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.99166666666667,1,0,FALSE
1,1576,1576,4,4,11,0,0,3,1,4,0,12,77.0333333333333,6.41944444444444,200.866666666667,560.866666666667,0,0,0,5,1,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.58055555555556,1,0,FALSE
3,1577,1577,4,2,4.9,0,0,3,1,4,0,12,76.4833333333333,6.37361111111111,199.033333333333,559.033333333333,0,0,0,5,1,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.47361111111111,1,0,FALSE
2,1578,1578,4,3,9,0,0,3,1,4,0,13,113.083333333333,9.42361111111111,163.516666666667,523.516666666667,0,0,0,0,1,0,0,5.76,4,83.8,0,0.6,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.423611111111111,1,0,TRUE
2,1579,1579,4,3,4.4,0,0,3,1,4,0,13,53.5666666666667,4.46388888888889,154.883333333333,514.883333333333,0,0,0,2,2,0,0,0,0,0,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.06388888888889,2,0,TRUE
2,1580,1580,4,3,8,0,0,3,1,4,0,13,92.2,7.68333333333333,141.133333333333,501.133333333333,0,0,0,0,1,0,0,0,0,0,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.31666666666667,1,0,TRUE
3,1581,1581,4,2,4.9,0,0,3,1,4,0,13,71.8,5.98333333333333,133.533333333333,493.533333333333,0,0,0,2,2,0,0,6,1,120,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.08333333333333,2,0,FALSE
1,1582,1582,4,4,4.4,0,0,3,1,4,0,14,26.9666666666667,2.24722222222222,110.216666666667,470.216666666667,0,0,0,2,2,0,0,4.85454545454545,11,59.7272727272727,0,0.909090909090909,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.15277777777778,2,0,FALSE
1,1583,1583,4,4,8,0,0,3,1,4,0,14,85.4333333333333,7.11944444444445,82.8666666666667,442.866666666667,0,0,1,0,1,2,0,0,0,0,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.88055555555555,1,0,FALSE
3,1584,1584,4,2,1,0,0,3,2,4,0,14,32.7666666666667,2.73055555555556,96.1166666666667,456.116666666667,0,0,0,2,2,0,0,4,1,163,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.73055555555556,2,0,FALSE
2,1585,1585,4,3,6.6,0,0,3,1,4,0,14,74.9333333333333,6.24444444444444,78.4666666666667,438.466666666667,0,0,0,0,1,0,0,1.6,1,44.3333333333333,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.35555555555556,1,0,TRUE
2,1586,1586,4,3,5.39,1,0,3,1,4,0,9,72.8833333333333,6.07361111111111,415.316666666667,775.316666666667,0,0,0,3,1,0,0,9.23,2,113.5,1,0.5,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.683611111111111,1,0,TRUE
3,1587,1587,4,2,11.03,1,0,3,2,4,0,8,152.433333333333,12.7027777777778,421.533333333333,781.533333333333,0,0,0,5,1,0,0,0,0,0,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.6727777777778,1,0,FALSE
1,1588,1588,4,4,12.5,1,0,3,1,4,0,9,137.65,11.4708333333333,405.716666666667,765.716666666667,0,0,0,5,1,0,0,14.7,1,180,0,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0291666666667,1,0,FALSE
2,1589,1589,4,3,14.7,1,0,3,1,4,0,9,176.416666666667,14.7013888888889,376.25,736.25,0,0,0,1,2,0,0,4.75307692307692,18,211.589743589744,1,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.00138888888890065,2,0,TRUE
2,1590,1590,4,3,3.43,1,0,3,1,4,0,9,44.6,3.71666666666667,369.25,729.25,0,0,0,3,1,0,0,5.900625,13,197.875,1,0,2,6,1.75,0.291666666666667,22,0.272727272727273,7.95454545454545,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.28666666666667,1,0,TRUE
1,1591,1591,4,4,6.53,1,0,3,1,4,0,10,59.45,4.95416666666667,336.15,696.15,0,0,0,5,1,0,0,5.16,3,76.6666666666667,1,0.333333333333333,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.57583333333333,1,0,FALSE
2,1592,1592,4,3,3.51,1,0,3,1,4,0,10,48.55,4.04583333333333,306.55,666.55,0,0,0,5,1,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.53583333333333,1,0,TRUE
2,1593,1593,4,3,4.41,1,0,3,1,4,0,11,58.2666666666667,4.85555555555556,289.733333333333,649.733333333333,0,0,0,1,2,0,0,0,0,0,0,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.445555555555559,2,0,TRUE
1,1594,1594,4,4,10.21,1,0,3,1,4,0,11,112.333333333333,9.36111111111111,283.9,643.9,0,0,0,5,1,0,0,4.88111111111111,7,93,1,0.333333333333333,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.84888888888889,1,0,FALSE
2,1595,1595,4,3,5.31,1,0,3,1,4,0,11,68.75,5.72916666666667,275.216666666667,635.216666666667,0,0,0,1,2,0,0,3.6175,4,81.25,1,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.41916666666667,2,0,TRUE
1,1596,1596,4,4,8.25,1,0,3,1,4,0,11,62.2333333333333,5.18611111111111,261.85,621.85,0,0,0,1,2,0,1,3.22166666666667,5,70.5,1,0.166666666666667,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.06388888888889,2,0,FALSE
2,1597,1597,4,3,10.62,1,0,3,1,4,0,11,130.783333333333,10.8986111111111,252.783333333333,612.783333333333,0,0,0,5,1,0,0,4.21833333333333,4,118.666666666667,1,0,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.2786111111111,1,0,TRUE
2,1598,1598,4,3,3.35,1,0,3,1,4,0,12,43.9,3.65833333333333,208.95,568.95,0,0,0,5,1,0,0,5.8,1,71,1,1,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.30833333333333,1,0,TRUE
1,1599,1599,4,4,14.7,1,0,3,1,4,0,12,126.4,10.5333333333333,193.683333333333,553.683333333333,0,0,0,2,2,0,0,2.68285714285714,6,67.5714285714286,1,0.571428571428571,3,41.3333333333333,21.75,0.54989898989899,22,1.87878787878788,98.8636363636364,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1666666666667,2,0,FALSE
2,1600,1600,4,3,4.98,1,0,3,1,4,0,13,63.2666666666667,5.27222222222222,138.833333333333,498.833333333333,0,0,0,2,2,0,0,3.66333333333333,3,104.333333333333,0,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.29222222222222,2,0,TRUE
2,1601,1601,4,3,9.07,1,0,3,1,4,0,13,113.766666666667,9.48055555555556,122.433333333333,482.433333333333,0,0,0,0,1,0,0,4.24,1,230,1,0,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.410555555555559,1,0,TRUE
1,1602,1602,4,4,9.64,1,0,3,1,4,0,14,76.9166666666667,6.40972222222222,118.4,478.4,0,0,0,0,1,0,1,3.2975,9,98,1,0.0833333333333333,4,42.6666666666667,17.4166666666667,0.408599349129735,22,1.93939393939394,79.1666666666667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.23027777777778,1,0,FALSE
2,1603,1603,4,3,7.25,0,1,3,2,5,0,10,104.35,8.69583333333333,303.216666666667,663.216666666667,0,0,0,8,3,0,0,11.0153846153846,6,197.615384615385,0,0.615384615384615,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.44583333333333,3,0,TRUE
1,1604,1604,4,4,9.4,0,1,3,1,5,0,12,41.85,3.4875,197.266666666667,557.266666666667,0,0,0,4,1,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.9125,1,0,FALSE
2,1605,1605,4,3,18.45,0,1,3,1,5,0,10,244.166666666667,20.3472222222222,318.583333333333,678.583333333333,0,0,0,3,0,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.8972222222222,0,0,TRUE
1,1606,1606,4,4,7,0,0,3,1,5,0,9,73.9,6.15833333333333,392.55,752.55,0,0,0,3,2,0,0,7.425,3,96.5,0,0.75,2,7,2.91666666666667,0.416666666666667,22,0.318181818181818,13.2575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.84166666666667,2,0,FALSE
3,1607,1607,4,2,12,0,0,3,3,5,0,9,161.616666666667,13.4680555555556,392.416666666667,752.416666666667,0,0,0,8,3,0,0,0,0,0,0,0,2,7,2.91666666666667,0.416666666666667,22,0.318181818181818,13.2575757575758,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.4680555555556,3,0,FALSE
2,1608,1608,4,3,6.6,0,0,3,1,5,0,9,73.65,6.1375,388.1,748.1,0,0,0,3,2,0,0,5.37083333333333,10,72.5833333333333,0,0.666666666666667,2,7,2.91666666666667,0.416666666666667,22,0.318181818181818,13.2575757575758,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.462499999999999,2,0,TRUE
1,1609,1609,4,4,9,0,0,3,1,5,0,9,88.8333333333333,7.40277777777778,373.9,733.9,0,0,0,1,2,0,0,9,1,111,0,0,2,7,2.91666666666667,0.416666666666667,22,0.318181818181818,13.2575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.59722222222222,2,0,FALSE
1,1610,1610,4,4,12,0,0,3,2,5,0,9,125.366666666667,10.4472222222222,368.033333333333,728.033333333333,0,0,0,1,2,0,0,10.65,1,130.5,0,0.5,2,7,2.91666666666667,0.416666666666667,22,0.318181818181818,13.2575757575758,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5527777777778,2,0,FALSE
2,1611,1611,4,3,7,0,0,3,2,5,0,10,83.5166666666667,6.95972222222222,312.066666666667,672.066666666667,0,0,0,8,3,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0402777777777796,3,0,TRUE
1,1612,1612,4,4,7,0,0,3,1,5,0,11,51.55,4.29583333333333,290.05,650.05,0,0,0,8,3,0,0,6.54285714285714,6,110,0,0.571428571428571,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.70416666666667,3,0,FALSE
1,1613,1613,4,4,6.6,0,0,3,1,5,0,11,63.4,5.28333333333333,287.9,647.9,0,0,0,8,3,0,0,5.96,2,178,1,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.31666666666667,3,0,FALSE
2,1614,1614,4,3,8,0,0,3,1,5,0,11,92.4166666666667,7.70138888888889,284.116666666667,644.116666666667,0,0,0,8,3,0,0,12,1,147,0,1,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29861111111111,3,0,TRUE
2,1615,1615,4,3,9.8,0,0,3,1,5,0,11,119.3,9.94166666666667,263.083333333333,623.083333333333,0,0,0,4,1,0,0,4.66470588235294,12,107.352941176471,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.141666666666669,1,0,TRUE
3,1616,1616,4,2,3.75,0,0,3,1,5,0,12,57.1166666666667,4.75972222222222,233.15,593.15,0,0,0,4,1,0,0,3,1,82,0,1,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.00972222222222,1,0,FALSE
1,1617,1617,4,4,14.7,0,0,3,1,5,0,12,116.016666666667,9.66805555555556,218.9,578.9,0,0,0,3,0,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.03194444444444,0,0,FALSE
1,1618,1618,4,4,7,0,0,3,1,5,0,12,62.5333333333333,5.21111111111111,199.75,559.75,0,0,0,4,1,0,0,5,1,100,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.78888888888889,1,0,FALSE
2,1619,1619,4,3,5,0,0,3,2,5,0,12,64.5833333333333,5.38194444444444,198.05,558.05,0,0,0,4,1,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.38194444444444,1,0,TRUE
1,1620,1620,4,4,7,0,0,3,1,5,0,12,24.15,2.0125,189.333333333333,549.333333333333,0,0,0,4,1,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.9875,1,0,FALSE
2,1621,1621,4,3,14.7,0,0,3,5,5,0,12,187.483333333333,15.6236111111111,201.766666666667,561.766666666667,0,0,0,2,2,0,0,0,0,0,0,0,3,40.3333333333333,23.6666666666667,0.599163717559825,22,1.83333333333333,107.575757575758,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.9236111111111,2,0,TRUE
2,1622,1622,4,3,5,0,0,3,2,5,0,13,61.4333333333333,5.11944444444444,163.716666666667,523.716666666667,0,0,0,3,0,0,0,0,0,0,0,0,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11944444444444,0,0,TRUE
1,1623,1623,4,4,5.5,0,0,3,1,5,0,13,39.2166666666667,3.26805555555556,151.466666666667,511.466666666667,0,0,0,3,0,0,0,3.7,4,72,0,0.5,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.23194444444444,0,0,FALSE
2,1624,1624,4,3,9.8,0,0,3,1,5,0,13,113.883333333333,9.49027777777778,120.083333333333,480.083333333333,0,0,0,2,2,0,0,0,0,0,0,0,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.30972222222222,2,0,TRUE
2,1625,1625,4,3,8,0,0,3,1,5,0,14,101.166666666667,8.43055555555556,111.883333333333,471.883333333333,0,0,0,2,2,0,0,5.6,7,109.125,0,0.625,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.430555555555561,2,0,TRUE
1,1626,1626,4,4,9,0,0,3,1,5,0,14,11.1333333333333,0.927777777777778,101.816666666667,461.816666666667,0,0,0,3,0,0,0,0,0,0,0,0,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.07222222222222,0,0,FALSE
3,1627,1627,4,2,6.6,0,0,3,1,5,0,14,100.633333333333,8.38611111111111,80.9166666666667,440.916666666667,0,0,3,4,2,7,0,6.45,2,79.5,0,1,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.78611111111111,2,0,FALSE
2,1628,1628,4,3,4.9,0,0,3,1,5,0,14,63.1333333333333,5.26111111111111,60.9833333333333,420.983333333333,0,0,3,4,2,7,0,0,0,0,0,0,4,44.6666666666667,16.4166666666667,0.359989917952997,22,2.03030303030303,74.6212121212121,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.36111111111111,2,0,TRUE
3,1629,1629,4,2,3,0,0,3,1,5,0,19,126.883333333333,10.5736111111111,1440,174.066666666667,0,0,0,2,2,0,0,0,0,0,0,0,6,4,3,0.75,22,0.181818181818182,13.6363636363636,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-7.5736111111111,2,0,FALSE
2,1630,1630,4,3,4.6,0,0,3,1,5,0,19,132.716666666667,11.0597222222222,1440,172.916666666667,0,0,0,2,2,0,0,0,0,0,0,0,6,4,3,0.75,22,0.181818181818182,13.6363636363636,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-6.4597222222222,2,0,TRUE
1,1631,1631,4,4,3,0,0,3,1,5,0,19,71.3,5.94166666666667,1440,134.916666666667,0,0,0,0,2,0,0,0,0,0,0,0,6,4,3,0.75,22,0.181818181818182,13.6363636363636,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.94166666666667,2,0,FALSE
